link,title1,title2,genre
https://animetvn.pro/thong-tin-phim/f5548-kamen-rider-zi-o.html,Kamen Rider Zi-O,Kamen Rider Zi-O,['tokusatsu']
https://animetvn.pro/thong-tin-phim/f3706-yamadakun-to-nananin-no-majo.html,Yamadakun to Nananin no Majo,Yamada-kun to 7-nin no Majo Yamajo [Bluray],"['học đường', 'hài hước', 'harem', 'phép thuật', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5191-25-sai-no-joshikousei.html,25-sai no Joshikousei,25-sai no Joshikousei,"['học đường', 'ecchi', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f6120-ore-dake-haireru-kakushi-dungeon.html,Ore dake Haireru Kakushi Dungeon,"The Hidden Dungeon Only I Can Enter, Special training in the Secret Dungeon","['hành động', 'phiêu lưu', 'ecchi', 'harem', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f4449-qualidea-code.html,Qualidea Code,Qualidea Code,"['hành động', 'siêu nhiên', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f3527-kyoukai-no-kanata-bd.html,Kyoukai no Kanata [BD],Beyond the Boundary - Vượt Ra Ngoài Ranh Giới [Blu-ray],"['đời thường', 'giả tưởng', 'tình yêu', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f1641-ichiban-ushiro-no-daimaou.html,Ichiban Ushiro no Daimaou,Demon King Daimao,"['hành động', 'học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng', 'phép thuật', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5773-haikyuu-4th-season.html,Haikyuu!! 4th Season,"Haikyuu!! (2020), Haikyuu!! Fourth Season, Haikyuu!!: To the Top (Ss4)","['học đường', 'hài hước', 'drama', 'thể thao', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5350-yuragi-sou-no-yuuna-san.html,Yuragi-sou no Yuuna-san,"Yuuna of Yuragi Manor, Yuuna and the Haunted Hot Springs","['hài hước', 'ecchi', 'harem', 'tình yêu', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5944-kanojo-okarishimasu.html,"Kanojo, Okarishimasu","Rent-a-Girlfriend, Kanokari","['học đường', 'hài hước', 'tình yêu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f3299-kamen-rider-ryuki.html,Kamen Rider Ryuki,Masked Rider Dragon Knight,"['hành động', 'phiêu lưu', 'giả tưởng', 'siêu nhiên', 'tokusatsu', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f5694-shokugeki-no-souma-shin-no-sara-ss4.html,Shokugeki no Souma: Shin no Sara (Ss4),"Food Wars! The Fourth Plate, Shokugeki no Soma 4th Season","['học đường', 'ecchi', 'shounen']"
https://animetvn.pro/thong-tin-phim/f1514-ore-no-kanojo-to-osananajimi-ga-shuraba-sugiru-bd.html,Ore No Kanojo To Osananajimi Ga Shuraba Sugiru [BD],Oreshura [Bluray],"['học đường', 'hài hước', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f4457-tales-of-zestiria-the-x.html,Tales of Zestiria the X,Tales of Zestiria the Cross,['giả tưởng']
https://animetvn.pro/thong-tin-phim/f4479-taboo-tattoo.html,Taboo Tattoo,タブー・タトゥー,"['hành động', 'hài hước', 'bỉ ẩn', 'siêu nhiên', 'siêu năng lực', 'võ thuật']"
https://animetvn.pro/thong-tin-phim/f2862-seikoku-no-dragonar.html,Seikoku no Dragonar,Dragonar Academy | Seikoku no Ryuu Kishi [Blu-ray],"['hành động', 'học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f4983-kakegurui.html,Kakegurui,Kakegurui,"['học đường', 'drama', 'bỉ ẩn', 'tâm lý', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5045-skirt-no-naka-wa-kedamono-deshita.html,Skirt no Naka wa Kedamono Deshita.,Skirt no Naka wa Kedamono Deshita,"['drama', 'ecchi', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f3426-mondaiji-tachi-ga-isekai-kara-kuru-sou-desu-yo-ban-blu-ray.html,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Problem Children Are Coming From Another World, Aren't They? [BD] | Mondaiji Tachi ga Isekai kara Kuru Sou Desu yo? [BD] | Mondai-Ji-tachi ga Isekai kara Kuru Sou Desu yo? [BD]","['giả tưởng', 'siêu nhiên', 'isekai']"
https://animetvn.pro/thong-tin-phim/f3259-fatestay-night-unlimited-blade-works-2014.html,Fate/stay night: Unlimited Blade Works (2014),Vô Hạn Kiếm Giới | Fate/stay night (2014) | Fate - Stay Night | Fate Stay night: Unlimited Blade Works [Blu-ray],"['hành động', 'giả tưởng', 'phép thuật', 'tình yêu', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4298-aishen-qiaokeli-ing.html,Aishen Qiaokeli-ing...,Cupid's Chocolates | Aishen Qiaokeli Jinxingshi | Vị Thần Tình Yêu Socola,"['học đường', 'hài hước', 'ecchi', 'harem', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f1533-fatestay-night.html,Fate/Stay Night,Fate - Stay Night,"['hành động', 'giả tưởng', 'phép thuật', 'tình yêu', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5034-gamers.html,Gamers!,"Gamers! Amano Keita to Seishun Continue, Gamers! Keita Amano and youth continue","['học đường', 'hài hước', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f4770-recreators.html,Re:Creators,Re:CREATORS,['hành động']
https://animetvn.pro/thong-tin-phim/f1473-code-geass-hangyaku-no-lelouch-r2-bd.html,Code Geass: Hangyaku No Lelouch R2 [BD],Code Geass: Lelouch of the Rebellion R2 [Blu-ray],"['hành động', 'drama', 'giả tưởng', 'mecha', 'tragedy', 'quân đội', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f5633-kawaikereba-hentai-demo-suki-ni-natte-kuremasu-ka.html,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Would you love a pervert as long as she's cute?, Hensuki: Are you willing to fall in love with a pervert, as long as she's a cutie?","['học đường', 'hài hước', 'ecchi', 'harem', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f6114-nanatsu-no-taizai-fundo-no-shinpan-ss4.html,Nanatsu no Taizai: Fundo no Shinpan (Ss4),"The Seven Deadly Sins: Dragon's Judgement, The Seven Deadly Sins: Judgement of Fury, Thất Hình Đại Tội phần 4","['hành động', 'phiêu lưu', 'giả tưởng', 'phép thuật', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5449-jojo-no-kimyou-na-bouken-ougon-no-kaze.html,Jojo no Kimyou na Bouken: Ougon no Kaze,"JoJo's Bizarre Adventure Part 5: Golden Wind, JoJo no Kimyou na Bouken Part 5: Ougon no Kaze","['hành động', 'phiêu lưu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4454-mob-psycho-100.html,Mob Psycho 100,モブサイコ100,"['hành động', 'đời thường', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5469-dakaretai-otoko-1-i-ni-odosarete-imasu.html,Dakaretai Otoko 1-i ni Odosarete Imasu.,"Dakaretai Otoko Ichii ni Odosarete Imasu., Dakaretai Otoko No.1 ni Odosareteimasu.","['drama', 'tình yêu', 'shounen ai']"
https://animetvn.pro/thong-tin-phim/f5817-dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-iii.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,"DanMachi 3rd Season, Is It Wrong That I Want to Meet You in a Dungeon 3rd Season, Is It Wrong to Try to Pick Up Girls in a Dungeon? III","['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f4360-sakamoto-desu-ga.html,Sakamoto desu ga?,Haven't You Heard? I'm Sakamoto,"['học đường', 'hài hước', 'seinen']"
https://animetvn.pro/thong-tin-phim/f1348-accel-world.html,Accel World,Accelerated World,"['hành động', 'học đường', 'tình yêu', 'shounen', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f4850-souryo-to-majiwaru-shikiyoku-no-yoru-ni.html,Souryo to Majiwaru Shikiyoku no Yoru ni...,Souryo to Majiwaru,"['drama', 'ecchi', 'tình yêu', 'josei']"
https://animetvn.pro/thong-tin-phim/f1636-hunter-x-hunter-1999.html,Hunter X Hunter (1999),HxH (1999),"['hành động', 'phiêu lưu', 'shounen', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f5103-grancrest-senki.html,Grancrest Senki,Grancrest Senki,"['hành động', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f3580-juuou-mujin-no-fafnir.html,Juuou Mujin no Fafnir,銃皇無尽のファフニール,"['học đường', 'hài hước', 'giả tưởng', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f3508-grappler-baki.html,Grappler Baki,Baki the Grappler,"['hành động', 'thể thao', 'shounen', 'võ thuật']"
https://animetvn.pro/thong-tin-phim/f6255-genjitsu-shugi-yuusha-no-oukoku-saikenki.html,Genjitsu Shugi Yuusha no Oukoku Saikenki,"How a Realist Hero Rebuilt the Kingdom, Re:Construction the Elfrieden Kingdom Tales of Realistic Brave, A Realist Hero's Kingdom Restoration Chronicle","['hành động', 'harem', 'giả tưởng', 'phép thuật', 'tình yêu', 'quân đội', 'isekai']"
https://animetvn.pro/thong-tin-phim/f1778-maken-ki.html,Maken-Ki!,Maken-Ki! Battling Venus [Blu-ray],"['hành động', 'học đường', 'ecchi', 'harem', 'tình yêu', 'siêu năng lực', 'võ thuật']"
https://animetvn.pro/thong-tin-phim/f3691-fatestay-night-unlimited-blade-works-2nd-season.html,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night (2015) | Fate/stay night: Unlimited Blade Works (TV) 2nd Season [Bluray],"['hành động', 'giả tưởng', 'phép thuật', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4165-kamen-rider-ghost.html,Kamen Rider Ghost,仮面ライダーゴースト,['tokusatsu']
https://animetvn.pro/thong-tin-phim/f6385-arifureta-shokugyou-de-sekai-saikyou-2nd-season.html,Arifureta Shokugyou de Sekai Saikyou 2nd Season,From Common Job Class to the Strongest in the World 2nd Season,"['hành động', 'phiêu lưu', 'harem', 'giả tưởng', 'isekai']"
https://animetvn.pro/thong-tin-phim/f5447-radiant.html,Radiant,Radiant,"['hành động', 'phiêu lưu', 'giả tưởng', 'phép thuật']"
https://animetvn.pro/thong-tin-phim/f5867-shironeko-project-zero-chronicle.html,Shironeko Project: Zero Chronicle,"White Cat Project, Rune Story, Zero Chronicle","['hành động', 'phiêu lưu', 'giả tưởng', 'phép thuật']"
https://animetvn.pro/thong-tin-phim/f6121-kaifuku-jutsushi-no-yarinaoshi.html,Kaifuku Jutsushi no Yarinaoshi,"Redo of Healer, Kaiyari","['ecchi', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f5878-kami-no-tou-tower-of-god.html,Kami no Tou: Tower of God,"Tower of God, Sin-ui Tap","['hành động', 'phiêu lưu', 'drama', 'giả tưởng', 'bỉ ẩn']"
https://animetvn.pro/thong-tin-phim/f5988-kami-tachi-ni-hirowareta-otoko.html,Kami-tachi ni Hirowareta Otoko,"By the Grace of the Gods, The man picked up by the gods, Kamihiro","['phiêu lưu', 'đời thường', 'giả tưởng', 'isekai']"
https://animetvn.pro/thong-tin-phim/f6110-kumo-desu-ga-nani-ka.html,"Kumo Desu ga, Nani ka?","So I'm a Spider, So What? Tôi Là Nhện Đấy Có Sao Không?","['phiêu lưu', 'hài hước', 'giả tưởng', 'isekai']"
https://animetvn.pro/thong-tin-phim/f3535-pokemon-season-1-indigo-league.html,Pokemon Season 1: Indigo League,Bảo bối thần kì | Bửu bối thần kì | Pokemon Phần 1,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f4676-youjo-senki.html,Youjo Senki,Ấu Nữ Chiến Ký | Saga of Tanya the Evil,"['phép thuật', 'quân đội']"
https://animetvn.pro/thong-tin-phim/f1725-kore-wa-zombie-desu-ka.html,Kore Wa Zombie Desu Ka?,Is This a Zombie?,"['hành động', 'hài hước', 'ecchi', 'harem', 'phép thuật', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f3070-rokujouma-no-shinryakusha.html,Rokujouma no Shinryakusha!?,Cuộc xâm lăng Rokujouma!? | Invaders of the Rokujyouma?! | Rokujoma no Shinryakusha!? | Rokujyoma no Shinryakusha!? [Bluray],"['học đường', 'hài hước', 'harem', 'tình yêu', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f1966-shugo-chara.html,Shugo Chara!,Guardian Character!,"['hài hước', 'đời thường', 'phép thuật', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f5788-jibaku-shounen-hanako-kun.html,Jibaku Shounen Hanako-kun,Toilet-Bound Hanako-kun,"['học đường', 'hài hước', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4586-okusama-ga-seitokaichou-ss2.html,Okusama ga Seitokaichou! ! (Ss2),"My Wife is the Student Council President 2nd Season | Oku-sama ga Seito Kaichou! 2nd Season | Okusama ga Seitokaichou! Plus, My Wife is the Student Council President!","['học đường', 'hài hước', 'ecchi', 'tình yêu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f6242-the-gioi-hoan-my.html,Thế Giới Hoàn Mỹ,,"['hành động', 'giả tưởng', 'cartoon']"
https://animetvn.pro/thong-tin-phim/f4397-big-order.html,Big Order,ビッグオーダー,"['hành động', 'shounen', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f5840-sword-art-online-alicization-war-of-underworld-ss4-part-2.html,Sword Art Online: Alicization - War of Underworld (Ss4) Part 2,"Sword Art Online: Alicization 3rd Season, Sword Art Online III 3rd Season, SAO Alicization 3rd Season, Sword Art Online 3 3rd Season, SAO 3 3rd Season, SAO III 3rd Season","['hành động', 'phiêu lưu', 'giả tưởng', 'tình yêu', 'game', 'isekai']"
https://animetvn.pro/thong-tin-phim/f1896-rosario-to-vampire.html,Rosario To Vampire,Rosario and Vampire,"['học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng', 'bỉ ẩn', 'tình yêu', 'ma cà rồng', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5796-ishuzoku-reviewers.html,Ishuzoku Reviewers,Ishuzoku Reviewers,"['hài hước', 'ecchi', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f3771-grisaia-no-rakuen.html,Grisaia no Rakuen,"The Eden of Grisaia, Le Eden de la Grisaia","['học đường', 'drama', 'harem', 'tâm lý', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f2276-kiss-x-sis-ova.html,Kiss X Sis OVA,Kiss X Sis OAD,"['hài hước', 'ecchi', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f5946-the-god-of-high-school.html,The God of High School,"GOHS, THE GOD OF HIGH SCHOOL","['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng', 'võ thuật', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f6419-sono-bisque-doll-wa-koi-wo-suru.html,Sono Bisque Doll wa Koi wo Suru,"My Dress-Up Darling, Sono Kisekae Ningyou wa Koi wo Suru","['học đường', 'đời thường', 'tình yêu', 'seinen']"
https://animetvn.pro/thong-tin-phim/f1759-magi-the-labyrinth-of-magic.html,Magi: The Labyrinth Of Magic,Magi - The Labyrinth Of Magic | Magi: Mê cung Ma thuật,"['phiêu lưu', 'giả tưởng', 'phép thuật', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5801-yahari-ore-no-seishun-love-comedy-wa-machigatteiru-kan-ss3.html,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan (Ss3),"Yahari Ore no Seishun Love Comedy wa Machigatteiru. 3rd Season, My Teen Romantic Comedy SNAFU 3, Oregairu 3, My youth romantic comedy is wrong as I expected 3","['học đường', 'hài hước', 'đời thường', 'drama', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f5848-gleipnir.html,Gleipnir,Gleipnir,"['hành động', 'ecchi', 'bỉ ẩn', 'siêu nhiên', 'seinen']"
https://animetvn.pro/thong-tin-phim/f1936-sekirei.html,Sekirei,セキレイ [Bluray],"['hành động', 'hài hước', 'ecchi', 'harem', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f4564-bungou-stray-dogs-2nd-season.html,Bungou Stray Dogs 2nd Season,Bungou Stray Dogs Season 2,"['bỉ ẩn', 'siêu nhiên', 'seinen']"
https://animetvn.pro/thong-tin-phim/f5838-kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen-2nd-season.html,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen 2nd Season,"Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen, Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains 2nd Season, Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 2nd Season, Kaguya-sama: Love is War 2nd Season","['học đường', 'hài hước', 'tâm lý', 'tình yêu', 'seinen']"
https://animetvn.pro/thong-tin-phim/f1656-isekai-no-seikishi-monogatari.html,Isekai No Seikishi Monogatari,Tenchi Muyo! War on Geminar,"['hành động', 'học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng', 'isekai', 'mecha']"
https://animetvn.pro/thong-tin-phim/f2568-pretty-rhythm-aurora-dream.html,Pretty Rhythm: Aurora Dream,Pretty Rhythm Aurora Dream | Pretty Rhythm ~Aurora Dream~,"['music', 'thể thao', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f1675-k-project.html,K Project,K-Project | K -eine weitere Geschichte-,"['hành động', 'siêu nhiên', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f5125-toan-chuc-phap-su-2.html,Toàn Chức Pháp Sư 2,"Toàn Chức Pháp Sư Phần 2, Quanzhi Fashi 2","['siêu năng lực', 'võ thuật', 'cartoon', 'isekai']"
https://animetvn.pro/thong-tin-phim/f1800-motto-to-love-ru-trouble.html,Motto To LOVE-Ru Trouble,Motto To-Love-Ru | More Trouble | More ToLoveRu,"['học đường', 'hài hước', 'ecchi', 'harem', 'shounen', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f6029-noblesse.html,Noblesse,NOBLESSE,"['hành động', 'học đường', 'ma cà rồng', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f4509-fullmetal-alchemist.html,Fullmetal Alchemist,Hagane no Renkinjutsushi | FMA | Full Metal Alchemist,"['hành động', 'phiêu lưu', 'hài hước', 'drama', 'giả tưởng', 'phép thuật', 'shounen', 'quân đội']"
https://animetvn.pro/thong-tin-phim/f4552-nanbaka.html,Nanbaka,Nambaka | Numbaka | The Numbers,"['hành động', 'hài hước', 'drama']"
https://animetvn.pro/thong-tin-phim/f4441-rewrite.html,Rewrite,Rewrite Season 1 [Bluray],"['hành động', 'học đường', 'hài hước', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f4797-violet-evergarden.html,Violet Evergarden,Violet Evergarden,"['drama', 'giả tưởng']"
https://animetvn.pro/thong-tin-phim/f6256-seirei-gensouki.html,Seirei Gensouki,Spirit Chronicles,"['hành động', 'phiêu lưu', 'drama', 'harem', 'giả tưởng', 'tình yêu', 'isekai']"
https://animetvn.pro/thong-tin-phim/f1402-baka-to-test-to-shoukanjuu-ban-blu-ray.html,Baka to Test to Shoukanjuu [Bản Blu-ray],"Lũ ngốc, Bài kiểm tra và Linh thú triệu hồi | Baka and Test - Summon the Beasts [BD] | The Idiot, the Tests, and the Summoned Creatures | Baka to Test to Shokanju | BakaTest","['học đường', 'hài hước', 'tình yêu', 'siêu năng lực']"
https://animetvn.pro/thong-tin-phim/f2404-diabolik-lovers.html,Diabolik Lovers,Diabolik Lovers,"['học đường', 'harem', 'ma cà rồng', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f1741-ladies-versus-butlers.html,Ladies versus Butlers!,Ladies vs. Butlers! | Redei x Bato,"['học đường', 'hài hước', 'ecchi', 'harem', 'tình yêu', 'seinen']"
https://animetvn.pro/thong-tin-phim/f5589-jojo-no-kimyou-na-bouken-diamond-wa-kudakenai-ss4.html,JoJo no Kimyou na Bouken: Diamond wa Kudakenai (Ss4),"JoJo's Bizarre Adventure: Diamond is Unbreakable, JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai, Diamond is not Crash","['hành động', 'học đường', 'hài hước', 'drama', 'siêu nhiên', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5494-yakusoku-no-neverland.html,Yakusoku no Neverland,The Promised Neverland,"['kinh dị', 'bỉ ẩn', 'shounen', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f3767-boruto-naruto-the-movie.html,Boruto: Naruto the Movie,Gekijouban Naruto (2015) | BORUTO -NARUTO THE MOVIE-,"['hành động', 'hài hước', 'shounen', 'siêu năng lực', 'võ thuật', 'ninja']"
https://animetvn.pro/thong-tin-phim/f2466-machine-doll-wa-kizutsukanai.html,Machine-Doll wa Kizutsukanai,Unbreakable Machine-Doll [BD] | Machine Girl wa Kizutsukanai [BD] | Kikou Shoujo wa Kizutsukanai [BD],"['hành động', 'học đường', 'ecchi', 'giả tưởng', 'bạo lực', 'seinen']"
https://animetvn.pro/thong-tin-phim/f3304-kamen-rider-drive.html,Kamen Rider Drive,Kamen Rider Drive,"['hành động', 'tokusatsu', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f4463-vu-canh-ky.html,Vũ Canh Kỷ,Nghịch Thiên Chi Quyết | WU GENG JI,"['võ thuật', 'cartoon']"
https://animetvn.pro/thong-tin-phim/f1463-chuunibyou-demo-koi-ga-shitai.html,Chuunibyou Demo Koi Ga Shitai!,"Love, Chunibyo & Other Delusions","['học đường', 'hài hước', 'đời thường', 'drama', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f1878-princess-lover-bd.html,Princess Lover! [BD],Princess Lover! [Blu-ray],"['hành động', 'học đường', 'harem']"
https://animetvn.pro/thong-tin-phim/f4402-trach-thien-ky.html,Trạch Thiên Ký,择天记,"['hành động', 'phiêu lưu', 'cartoon']"
https://animetvn.pro/thong-tin-phim/f5890-shokugeki-no-souma-gou-no-sara-ss5.html,Shokugeki no Souma: Gou no Sara (Ss5),"Food Wars! The Fifth Plate, Shokugeki no Soma 5th Season","['học đường', 'ecchi', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5949-baki-2nd-season.html,Baki 2nd Season,Baki 2 (Ss2),"['hành động', 'shounen', 'võ thuật']"
https://animetvn.pro/thong-tin-phim/f1841-nurarihyon-no-mago-bach-quy-da-hanh.html,Nurarihyon No Mago,"Nura: Rise of the Yokai Clan, Bách Quỷ Dạ Hành Phần 1","['hành động', 'siêu nhiên', 'shounen', 'ác quỷ']"
https://animetvn.pro/thong-tin-phim/f1780-mar-heaven.html,MAR Heaven,Thiên Đường Sao Hỏa | Marchen Awakens Romance | Märchen Awakens Romance | MAR-Heaven | MÄR Heaven,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng', 'shounen']"
https://animetvn.pro/thong-tin-phim/f5830-sinh-hoat-hang-ngay-cua-tien-vuong.html,Sinh Hoạt Hàng Ngày Của Tiên Vương,"Fairy King's Daily Life, The Daily Life of the Immortal King","['phép thuật', 'cartoon']"
https://animetvn.pro/thong-tin-phim/f4393-tanaka-kun-wa-itsumo-kedaruge.html,Tanaka-kun wa Itsumo Kedaruge,Tanaka-kun is Always Listless,"['học đường', 'hài hước', 'đời thường']"
https://animetvn.pro/thong-tin-phim/f6341-ousama-ranking.html,Ousama Ranking,King Ranking,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng', 'lịch sử']"
https://animetvn.pro/thong-tin-phim/f3596-isuca.html,Isuca,ISUCA [イスカ],"['hành động', 'học đường', 'hài hước', 'ecchi', 'tình yêu', 'siêu nhiên', 'seinen']"
https://animetvn.pro/thong-tin-phim/f3334-aikatsu.html,Aikatsu!,Aikatsu! Idol Katsudou! Idol ga Tsudou! | Aidoru ga Tsudou! | Aikatsu! 2 | Idol ga Tsudou! 2,"['học đường', 'đời thường', 'music', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f4324-one-punch-man-specials.html,One Punch Man Specials,ワンパンマン,"['hành động', 'hài hước', 'siêu nhiên', 'siêu năng lực', 'parody', 'viễn tưởng', 'seinen']"
https://animetvn.pro/thong-tin-phim/f1697-kaze-no-stigma.html,Kaze No Stigma,Stigma of the Wind,"['hành động', 'giả tưởng', 'phép thuật', 'tình yêu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4107-heavy-object.html,Heavy Object,ヘヴィーオブジェクト,"['hành động', 'mecha', 'quân đội', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f4769-renai-boukun.html,Renai Boukun,Love Tyrant | The very lovely tyrant of love♥,"['học đường', 'hài hước', 'tình yêu', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f1679-kaichou-wa-maid-sama.html,Kaichou Wa Maid-sama!,Class President is a Maid!,"['học đường', 'hài hước', 'tình yêu', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f5695-bokutachi-wa-benkyou-ga-dekinai-2nd-season.html,Bokutachi wa Benkyou ga Dekinai 2nd Season,"BokuBen, We Can't Study, Bokutachi wa Benkyou ga Dekinai 2","['học đường', 'hài hước', 'harem', 'tình yêu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f3732-ore-monogatari.html,Ore Monogatari,My Love Story!!,"['học đường', 'đời thường', 'tình yêu', 'shounen']"
https://animetvn.pro/thong-tin-phim/f4659-strike-the-blood-ii.html,Strike the Blood II,ストライク・ザ・ブラッド II,"['hành động', 'học đường', 'ecchi', 'giả tưởng', 'ma cà rồng', 'shounen', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f5351-satsuriku-no-tenshi.html,Satsuriku no Tenshi,"Angel of Massacre, Angel of Slaughter, Angels of Death","['phiêu lưu', 'kinh dị', 'tâm lý', 'thriller']"
https://animetvn.pro/thong-tin-phim/f1784-mayo-chiki.html,Mayo Chiki!,まよチキ!,"['học đường', 'hài hước', 'tình yêu']"
https://animetvn.pro/thong-tin-phim/f4637-masou-gakuen-hxh-special-bd.html,Masou Gakuen HxH Special [BD],HxH Special | Hybrid x Heart Magias Academy Ataraxia | Masou Gakuen Hybrid x Heart,"['hành động', 'học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng', 'tình yêu', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f4674-kuzu-no-honkai.html,Kuzu no Honkai,Scum's Wish,"['học đường', 'drama', 'tình yêu', 'seinen']"
https://animetvn.pro/thong-tin-phim/f3857-akagami-no-shirayuki-hime.html,Akagami no Shirayuki-hime,Snow White with the Red Hair | Nàng bạch tuyết tóc đỏ,"['drama', 'giả tưởng', 'lịch sử', 'tình yêu', 'shoujo']"
https://animetvn.pro/thong-tin-phim/f3728-plastic-memories.html,Plastic Memories,プラスティックメモリーズ,"['đời thường', 'viễn tưởng']"
https://animetvn.pro/thong-tin-phim/f1487-dakara-boku-wa-h-ga-dekinai.html,"Dakara Boku wa, H ga Dekinai.","So, I Can't Play H! [Blu-ray]","['hài hước', 'ecchi', 'tình yêu', 'siêu nhiên']"
https://animetvn.pro/thong-tin-phim/f4252-ajin.html,Ajin,"Ajin: Demi-Human, Ajin (2016), Ajin (TV)","['phiêu lưu', 'kinh dị', 'bỉ ẩn', 'siêu nhiên', 'seinen']"
