link,title1,title2,genre
https://anime47.com/phim/grand-blue/m6818.html,Grand Blue,Grand Blue,"['hài hước', 'đời thường', 'seinen']"
https://anime47.com/phim/sword-art-online-alicization/m6940.html,Sword Art Online: Alicization,Đao kiếm thần vực: Dự án Alicization,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/high-school-dxd-new/m5606.html,High School Dxd New [BD],High School Dxd New [Bluray] || High School Dxd [SS2],"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
https://anime47.com/phim/tokyo-ghoul-ss2/m4751.html,Tokyo Ghoul SS2,Tokyo Ghoul √A | Tokyo Ghoul 2nd Season | Tokyo Ghoul Second Season,"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
https://anime47.com/phim/princess-connect-re-dive/m7150.html,Princess Connect! Re:Dive,Princess Connect! Re:Dive,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'phép thuật', 'drama', 'harem', 'romance', 'viễn tưởng', 'fantasy']"
https://anime47.com/phim/sword-art-online-alicization-dai-chien-underworld/m7374.html,Sword Art Online: Alicization - Đại Chiến Underworld,Sword Art Online: Alicization - War of Underworld | Sword Art Online: Alicization 2nd Season | Sword Art Online III 2nd Season | SAO Alicization 2nd Season | Sword Art Online 3 2nd Season | SAO 3 2nd Season,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/mahouka-koukou-no-rettousei-raihousha-hen/m7531.html,Mahouka Koukou no Rettousei: Raihousha-hen,The Irregular at Magic High School: Visitor Arc,"['hành động', 'phép thuật', 'học đường', 'romance', 'viễn tưởng', 'siêu nhiên']"
https://anime47.com/phim/komi-san-wa-comyushou-desu-2nd-season/m8307.html,"Komi-san wa, Comyushou desu. 2nd Season","Komi Can't Communicate, Komi-san wa, Communication Shougai desu. 2","['hài hước', 'đời thường']"
https://anime47.com/phim/shokugeki-no-souma-shin-no-sara/m7418.html,Shokugeki no Souma: Shin no Sara,Shokugeki no Soma 4th Season | Food Wars! The Fourth Plate,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
https://anime47.com/phim/tensei-shitara-slime-datta-ken/m6791.html,Tensei shitara Slime Datta Ken,Vào Ngày Đó Tôi Đã Chuyển Sinh Thành Con Slime,"['shounen', 'fantasy']"
https://anime47.com/phim/utawarerumono/m4958.html,Utawarerumono,The One Being Sung,"['hành động', 'drama', 'viễn tưởng', 'fantasy']"
https://anime47.com/phim/kiem-vong-3/m8749.html,Kiếm Võng 3,Kiếm Võng 3,['hoạt hình trung quốc']
https://anime47.com/phim/haikyuu-ss2/m5266.html,Haikyuu!! SS2,Haikyuu!! 2nd Season | Haikyuu!! Second Season,"['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
https://anime47.com/phim/ky-tuc-xa-nu-than/m8059.html,Ký túc xá Nữ thần,Megami-ryou no Ryoubo-kun,"['hài hước', 'ecchi', 'shounen', 'harem', 'đời thường', 'romance']"
https://anime47.com/phim/kanojo-okarishimasu-2nd-season/m8666.html,"Kanojo, Okarishimasu 2nd Season",Kanokari | Kanojo Okarishimasu | Bạn Gái Thuê,"['hài hước', 'học đường', 'shounen', 'romance']"
https://anime47.com/phim/yoru-wa-neko-to-issho/m8705.html,Yoru wa Neko to Issho,"Nights with a Cat, Zutto Neko Shoshinsha","['hài hước', 'đời thường']"
https://anime47.com/phim/horimiya/m7813.html,Horimiya,Horimiya,"['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
https://anime47.com/phim/kumichou-musume-to-sewagakari/m8680.html,Kumichou Musume to Sewagakari,Con Gái Ông Trùm Và Người Giám Hộ | The Yakuza's Guide to Babysitting,"['hài hước', 'đời thường']"
https://anime47.com/phim/strike-the-blood-final/m8093.html,Strike the Blood Final,Strike the Blood V ,"['hành động', 'ecchi', 'học đường', 'harem', 'fantasy', 'siêu nhiên', 'vampire']"
https://anime47.com/phim/hyperdimension-neptunia-the-animation-nep-nep-festival-ova/m8900.html,Hyperdimension Neptunia The Animation - Nep-Nep Festival OVA,,['đang cập nhật']
https://anime47.com/phim/otome-game-sekai-wa-mob-ni-kibishii-sekai-desu/m8320.html,Otome Game Sekai wa Mob ni Kibishii Sekai desu,"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs, Otomege Sekai wa Mob ni Kibishii Sekai desu, Mobseka","['romance', 'fantasy']"
https://anime47.com/phim/nanatsu-no-taizai-that-hinh-dai-toi/m4435.html,Nanatsu no Taizai: Thất Hình Đại Tội,Nanatsu no Taizai: Thất Hình Đại Tội,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/maken-ki-bd/m2602.html,Maken-ki! Bd,Maken-ki! Battling Venus Bd,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
https://anime47.com/phim/yahari-ore-no-seishun-love-comedy-wa-machigatteiru-kan/m7549.html,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. 3rd Season, My Teen Romantic Comedy SNAFU 3, Oregairu 3, My youth romantic comedy is wrong as I expected 3","['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
https://anime47.com/phim/re-zero-kara-hajimeru-isekai-seikatsu/m5527.html,Re:Zero kara Hajimeru Isekai Seikatsu,Re: Life in a different world from zero,"['drama', 'fantasy', 'psychological', 'thriller', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/kaguya-sama-wa-kokurasetai-ultra-romantic/m8646.html,Kaguya-sama wa Kokurasetai: Ultra Romantic,"Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season, Kaguya-sama: Love is War Season 3rd Season","['hài hước', 'học đường', 'romance', 'seinen', 'psychological']"
https://anime47.com/phim/dau-pha-thuong-khung/m6361.html,Đấu Phá Thương Khung,Đấu Phá Thương Khung,"['hành động', 'super power', 'siêu nhiên', 'hoạt hình trung quốc']"
https://anime47.com/phim/hunter-x-hunter-2011/m4209.html,Hunter X Hunter 2011,Hunter X Hunter 2011,"['hành động', 'phiêu lưu', 'shounen', 'fantasy', 'super power']"
https://anime47.com/phim/kuroko-no-basket/m2300.html,Kuroko No Basket,Kuroko No Basket,"['thể thao', 'học đường']"
https://anime47.com/phim/ma-du-ky/m8874.html,Ma Du Ký,Ma Du Ký,['hoạt hình trung quốc']
https://anime47.com/phim/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-iii/m7682.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,"Is It Wrong to Try to Pick Up Girls in a Dungeon? III, DanMachi 3rd Season, Is It Wrong That I Want to Meet You in a Dungeon 3rd Season","['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
https://anime47.com/phim/shokugeki-no-souma-san-no-sara/m6516.html,Shokugeki no Souma: San no Sara,Shokugeki no Souma 3rd Season | Vua bếp Souma: Món ăn thứ ba,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
https://anime47.com/phim/fuuto-tantei/m8692.html,Fuuto Tantei,Thám Tử Thành Phố Fuuto,"['hành động', 'drama', 'siêu nhiên', 'mystery']"
https://anime47.com/phim/maou-gakuin-no-futekigousha/m7650.html, Maou Gakuin no Futekigousha,The Misfit of Demon King Academy,"['phép thuật', 'học đường', 'viễn tưởng']"
https://anime47.com/phim/tokyo-ghoul/m4219.html,Tokyo Ghoul [BD],Tokyo Ghoul [Blu-ray],"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
https://anime47.com/phim/princess-connect-re-dive-season-2/m8205.html,Princess Connect! Re:Dive Season 2,,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'phép thuật', 'drama', 'harem', 'romance', 'viễn tưởng', 'fantasy']"
https://anime47.com/phim/overlord-ii/m6571.html,Overlord II,Overlord Season 2,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
https://anime47.com/phim/detective-conan-movie/m2013.html,Detective Conan Movie [01 - 22],Tổng Hợp Conan Movie 01 - 22,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
https://anime47.com/phim/trieu-hoi-su-cuoi-cung/m8511.html,Triệu Hồi Sư Cuối Cùng,Triệu Hồi Sư Cuối Cùng,['hoạt hình trung quốc']
https://anime47.com/phim/shinmai-maou-no-testament-departures/m6580.html,Shinmai Maou no Testament Departures,The Testament of Sister New Devil Departures,"['hành động', 'ecchi', 'harem', 'romance', 'fantasy', 'demons']"
https://anime47.com/phim/fairy-tail-2018/m7020.html,Fairy Tail (2018),Hội Pháp Sư Fairy Tail | Fairy Tail Final Series,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
https://anime47.com/phim/kumo-desu-ga-nani-ka/m7749.html,"Kumo Desu ga, Nani ka?","Tôi là nhện đấy, có sao không?","['hài hước', 'phiêu lưu', 'fantasy', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/sword-art-online-movie-ordinal-scale/m5911.html,Sword Art Online Movie: Ordinal Scale,Sword Art Online the Movie: Ordinal Scale,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/kenja-no-mago/m7175.html,Kenja no Mago,"Philosopher's Grandson, Magi's Grandson","['hành động', 'hài hước', 'phép thuật', 'fantasy']"
https://anime47.com/phim/assassin-pride/m7367.html,Assassin Pride,Assassins Pride,"['hành động', 'phép thuật', 'shounen', 'romance', 'fantasy']"
https://anime47.com/phim/kantai-collection-kancolle/m4698.html,Kantai Collection: KanColle,Fleet Girls Collection KanColle | Kankore | Kan Colle,"['hành động', 'học đường', 'đời thường', 'viễn tưởng', 'military']"
https://anime47.com/phim/youkoso-jitsuryoku-shijou-shugi-no-kyoushitsu-e-tv/m6420.html,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Classroom of the Elite | Welcome to the Classroom of the Elite,"['hài hước', 'học đường', 'romance']"
https://anime47.com/phim/strike-the-blood/m3646.html,Strike The Blood,Strike The Blood,"['hành động', 'ecchi', 'học đường', 'harem', 'fantasy', 'siêu nhiên', 'vampire']"
https://anime47.com/phim/shokugeki-no-souma-ni-no-sara/m5685.html,Shokugeki no Souma: Ni no Sara,Shokugeki no Soma: Ni no Sara,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
https://anime47.com/phim/shikkakumon-no-saikyou-kenja/m8224.html,Shikkakumon no Saikyou Kenja,Nhà hiền triết Mạnh nhất Với ​​Kẻ Yếu đuối Nhất,"['hành động', 'phiêu lưu', 'fantasy']"
https://anime47.com/phim/shinmai-maou-no-testament-burst/m5242.html,Shinmai Maou no Testament Burst [BD],The Testament of Sister New Devil: Burst | Shinmai Maou no Season 2,"['hành động', 'ecchi', 'harem', 'romance', 'fantasy', 'demons']"
https://anime47.com/phim/gotoubun-no-hanayome/m7109.html,Gotoubun no Hanayome,Gotoubun no Hanayome,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
https://anime47.com/phim/masou-gakuen-hxh-special/m5972.html,Masou Gakuen HxH Special,Masou Gakuen Hybrid x Heart Specials,"['ecchi', 'harem', 'blu-ray']"
https://anime47.com/phim/tate-no-yuusha-no-nariagari/m6796.html,Tate no Yuusha no Nariagari,Sự Trỗi Dậy của Khiên Anh Hùng,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'romance', 'fantasy', 'seinen']"
https://anime47.com/phim/mob-psycho-100/m5692.html,Mob Psycho 100,Mob Psycho 100,"['hành động', 'hài hước', 'đời thường', 'siêu nhiên']"
https://anime47.com/phim/plunderer/m7445.html,Plunderer,Plunderer,"['hành động', 'ecchi', 'shounen', 'fantasy']"
https://anime47.com/phim/bi-duoi-khoi-to-doi-anh-hung-vi-khong-phai-la-nguoi-dong-doi-chan-chinh-toi-quyet-dinh-lui-ve-vung-bien-cuong-de-song-nhan-nha/m8138.html,"Bị Đuổi Khỏi Tổ Đội Anh Hùng Vì Không Phải Là Người Đồng Đội Chân Chính, Tôi Quyết Định Lui Về Vùng Biên Cương Để Sống Nhàn Nhã","Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","['phiêu lưu', 'đời thường', 'fantasy']"
https://anime47.com/phim/monster/m2539.html,Monster,Monster,"['kinh dị', 'drama', 'seinen', 'mystery', 'psychological', 'police', 'thriller']"
https://anime47.com/phim/gakusen-toshi-asterisk/m5256.html,Gakusen Toshi Asterisk,The Asterisk War: The Academy City on the Water | Academy Battle City Asterisk,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'viễn tưởng', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/doraemon-movie/m5164.html,Doraemon Movie [01-41],Doraemon Movie [01-41],"['hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'kid']"
https://anime47.com/phim/boku-no-hero-academia-3rd-season/m6704.html,Boku no Hero Academia 3rd Season,Học Viện Anh Hùng Phần 3,"['hành động', 'học đường', 'super power']"
https://anime47.com/phim/yondemasu-yo-azazel-san-tv/m8731.html,"Yondemasu yo, Azazel-san. (TV)","You're Being Summoned, Azazel | Yondemasu yo, Azazel-san. (2011)","['hài hước', 'siêu nhiên', 'demons']"
https://anime47.com/phim/kimetsu-no-yaiba-mugen-ressha-hen/m8164.html,Kimetsu no Yaiba: Mugen Ressha-hen,Kimetsu no Yaiba Movie: Mugen Ressha-hen (TV),"['hành động', 'shounen', 'lịch sử', 'blu-ray', 'siêu nhiên', 'demons']"
https://anime47.com/phim/tensura-nikki-tensei-shitara-slime-datta-ken/m7905.html,Tensura Nikki: Tensei shitara Slime Datta Ken,The Slime Diaries: That Time I Got Reincarnated as a Slime,"['shounen', 'fantasy']"
https://anime47.com/phim/fate-zero-bd/m3535.html,Fate/Zero BD,Fate/Zero Bản BD Season 1 Và 2,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/dragon-ball-z/m1258.html,Dragon Ball Z,Dragon Ball Z,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
https://anime47.com/phim/orient/m8217.html,Orient,Orient,"['hành động', 'fantasy']"
https://anime47.com/phim/made-in-abyss-retsujitsu-no-ougonkyou/m8668.html,Made in Abyss: Retsujitsu no Ougonkyou,Made in Abyss: The Golden City of the Scorching Sun | Đến Từ Abyss: Ngày Không Tắt Nắng Ở Làng Hoàng Kim,"['ecchi', 'drama', 'fantasy', 'mystery', 'viễn tưởng']"
https://anime47.com/phim/date-a-live-bd/m2962.html,Date A Live BD,Date A Live BD,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
https://anime47.com/phim/chien-quoc-thien-nien/m8766.html,Chiến Quốc Thiên Niên,Chiến Quốc Thiên Niên,"['hành động', 'phiêu lưu', 'hoạt hình trung quốc']"
https://anime47.com/phim/masou-gakuen-hxh-blu-ray/m5960.html,Masou Gakuen HxH Blu-ray,Hybrid x Heart Magias Academy Ataraxia BD | Masou Gakuen Hybrid x Heart BD,"['ecchi', 'harem', 'blu-ray']"
https://anime47.com/phim/that-dai-toi-phan-quyet-cua-su-phan-no/m7766.html,Thất đại tội:  Phán quyết của sự phẫn nộ,The Seven Deadly Sins: Judgement of Fury | Nanatsu no Taizai: Fundo no Shinpan,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/muv-luv-alternative-2nd-season/m8881.html,Muv-Luv Alternative 2nd Season,マブラヴ オルタネイティヴ,"['hành động', 'drama', 'viễn tưởng', 'mecha', 'military']"
https://anime47.com/phim/nhan-vat-chinh-manh-nhat-lich-su/m8711.html,Nhân Vật Chính Mạnh Nhất Lịch Sử,Nhân Vật Chính Mạnh Nhất Lịch Sử,['hoạt hình trung quốc']
https://anime47.com/phim/rong-an-co-bi-mang-tieng-ac/m8767.html,Rồng Ăn Cỏ Bị Mang Tiếng Ác,Rồng Ăn Cỏ Bị Mang Tiếng Ác,"['phiêu lưu', 'siêu nhiên', 'hoạt hình trung quốc']"
https://anime47.com/phim/tensai-ouji-no-akaji-kokka-saisei-jutsu/m8235.html,Tensai Ouji no Akaji Kokka Saisei Jutsu,Tensai Ouji no Akaji Kokka Saisei Jutsu,"['hài hước', 'fantasy']"
https://anime47.com/phim/tomodachi-game/m8319.html,Tomodachi Game,Friends Game,"['shounen', 'game']"
https://anime47.com/phim/boku-no-hero-academia-2nd-season/m6085.html,Boku no Hero Academia 2nd Season,Học Viện Anh Hùng Phần 2,"['hành động', 'học đường', 'super power']"
https://anime47.com/phim/komi-san-wa-comyushou-desu/m8170.html,"Komi-san wa, Comyushou desu.","Komi-san wa, Communication Shougai desu.","['hài hước', 'đời thường']"
https://anime47.com/phim/youjo-senki-movie-manner-eizou/m7375.html,Youjo Senki Movie: Manner Eizou,Gekijouban Youjo Senki Manner Eizou,"['phép thuật', 'military']"
https://anime47.com/phim/shokugeki-no-souma-gou-no-sara/m7550.html,Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate | Shokugeki no Soma 5th Season,"['ecchi', 'học đường', 'shounen']"
https://anime47.com/phim/shuudengo-capsule-hotel-de-joushi-ni-binetsu-tsutawaru-yoru/m6981.html,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","['ecchi', 'romance', 'josei']"
https://anime47.com/phim/hoi-ki-vanitas/m8031.html,Hồi kí Vanitas,Vanitas no Carte - The Case Study of Vanitas,"['shounen', 'lịch sử', 'fantasy', 'siêu nhiên', 'vampire']"
https://anime47.com/phim/kono-subarashii-sekai-ni-shukufuku-wo-2/m6043.html,Kono Subarashii Sekai ni Shukufuku wo! 2,KonoSuba: God's Blessing on This Wonderful World! Second Season,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
https://anime47.com/phim/fate-stay-night/m1369.html,Fate Stay Night,Fate/Stay Night | Fate - Stay Night,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/shingeki-no-kyojin-attack-on-titan/m2972.html,Shingeki No Kyojin Attack On Titan,Shingeki No Kyojin Attack On Titan,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
https://anime47.com/phim/doraemon-new-series/m3867.html,Doraemon New Series [3f Fansub],Doraemon New Series [3f Fansub],"['hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'kid']"
https://anime47.com/phim/yahari-ore-no-seishun-love-comedy-wa-machigatteiru-zoku/m4808.html,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,Oregairu 2 | My Teen Romantic Comedy SNAFU 2 | Yahari Ore no Seishun Love Comedy wa Machigatteiru. Second Season | Yahari Ore no Seishun Love Comedy wa Machigatteiru. 2nd Season,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
https://anime47.com/phim/iya-na-kao-sare-nagara-opantsu-misete-moraitai/m6867.html,Iya na Kao sare nagara Opantsu Misete Moraitai,I Want You To Make a Disgusted Face and Show Me Your Underwear,['ecchi']
https://anime47.com/phim/tonikaku-kawaii/m7638.html,Tonikaku Kawaii,Fly Me to The Moon | Tonikawa | TONIKAWA: Over the Moon For You:,"['hài hước', 'drama', 'shounen', 'romance']"
https://anime47.com/phim/shokugeki-no-souma-san-no-sara-toutsuki-ressha-hen/m6707.html,Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen,Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
https://anime47.com/phim/anime-music-video/m7160.html,Anime Music Video,Anime Music Video,['âm nhạc']
https://anime47.com/phim/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka/m4811.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Is It Wrong to Try to Pick Up Girls in a Dungeon? | Dungeon ni Deai wo Motomeru noha Machigatteiru darouka | DanMachi | Is It Wrong That I Want to Meet You in a Dungeon,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
https://anime47.com/phim/isekai-wa-smartphone-to-tomo-ni/m6292.html,Isekai wa Smartphone to Tomo ni.,Isekai wa Smartphone to Tomo ni. | Smartphon Và Những Người Bạn: Hồi Sinh Ở Thế Giới Khác,"['hài hước', 'phiêu lưu', 'phép thuật', 'harem', 'romance', 'fantasy', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/kuzu-no-honkai/m5901.html,Kuzu no Honkai,Scum's Wish,"['ecchi', 'drama', 'học đường', 'romance', 'seinen']"
https://anime47.com/phim/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru/m7699.html,100-man no Inochi no Ue ni Ore wa Tatteiru,"I'm standing on 1,000,000 lives.","['hành động', 'drama', 'shounen', 'fantasy', 'game', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/pokemon-tham-tu-pikachu/m7306.html,POKÉMON: THÁM TỬ PIKACHU,Pokémon: Detective Pikachu,"['phiêu lưu', 'phép thuật', 'viễn tưởng', 'super power']"
https://anime47.com/phim/kimetsu-no-yaiba-movie-mugen-ressha-hen/m7858.html,Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Gekijouban Kimetsu no Yaiba: Mugen Ressha-hen, Kimetsu no Yaiba: Infinity Train, Demon Slayer Movie: Infinity Train","['hành động', 'shounen', 'lịch sử', 'blu-ray', 'siêu nhiên', 'demons']"
https://anime47.com/phim/jojo-no-kimyou-na-bouken-part-6-stone-ocean/m8203.html,JoJo no Kimyou na Bouken Part 6: Stone Ocean,JoJo's Bizarre Adventure Part 6: Stone Ocean,"['hành động', 'phiêu lưu', 'drama', 'shounen', 'siêu nhiên']"
https://anime47.com/phim/tokyo-ghoul-re-2nd-season/m6941.html,Tokyo Ghoul:re 2nd Season,Ngạ Quỷ Vùng Tokyo: Re | Tokyo Kushu:re | Toukyou Kuushu:re,"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
https://anime47.com/phim/tram-yeu-luoi-guom-diet-quy-bd/m7458.html,Trảm Yêu: Lưỡi Gươm Diệt Quỷ BD,Demon Slayer: Kimetsu no Yaiba Blu-ray | Kimetsu no Yaiba Blu-ray | Blade of Demon Destruction Blu-ray,"['hành động', 'shounen', 'lịch sử', 'blu-ray', 'siêu nhiên', 'demons']"
https://anime47.com/phim/sword-art-online-alternative-gun-gale-online/m6708.html,Sword Art Online Alternative: Gun Gale Online,Sword Art Online Alternative: Gun Gale Online,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/chien-thien-nien/m8772.html,Chiến Thiên Niên,Chiến Thiên Niên,"['phiêu lưu', 'xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
https://anime47.com/phim/monster-musume-no-iru-nichijou/m5107.html,Monster Musume no Iru Nichijou [BD],Everyday Life with Monster Girls,"['hài hước', 'ecchi', 'harem', 'romance', 'blu-ray', 'fantasy', 'seinen']"
https://anime47.com/phim/human-bug-daigaku/m8885.html,Human Bug Daigaku,ヒューマンバグ大学 | The Human Crazy University,['hài hước']
https://anime47.com/phim/haikyuu-karasuno-koukou-vs-shiratorizawa-gakuen-koukou/m5834.html,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,Haikyuu!! Third Season | Haikyu!! 3rd Season,"['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
https://anime47.com/phim/nande-koko-ni-sensei-ga-bd/m7446.html,Nande Koko ni Sensei ga!? BD ,"Why the hell are you here, Teacher!? Blu-ray","['hài hước', 'ecchi', 'học đường', 'seinen']"
https://anime47.com/phim/log-horizon-chan-troi-ky-luc/m4423.html,Log Horizon: Chân Trời Ký Lục,Log Horizon: Chân Trời Ký Lục,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game']"
https://anime47.com/phim/choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu/m7394.html,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,CHOYOYU!: High School Prodigies Have It Easy Even in Another World!,"['fantasy', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/shokei-shoujo-no-virgin-road/m8325.html,Shokei Shoujo no Virgin Road,"Shokei Shoujo no Ikiru Michi, The Executioner and Her Way of Life","['hành động', 'phiêu lưu', 'fantasy']"
https://anime47.com/phim/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen/m7669.html,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",Our Last Crusade or the Rise of a New World,"['hành động', 'romance', 'fantasy', 'military']"
https://anime47.com/phim/yowamushi-pedal-limit-break/m8846.html,Yowamushi Pedal: Limit Break,Yowamushi Pedal 5th Season | Yowapeda 5th Season | 弱虫ペダル LIMIT BREAK,['thể thao']
https://anime47.com/phim/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii/m7318.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,DanMachi 2nd Season | Is It Wrong That I Want to Meet You in a Dungeon 2nd Season,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
https://anime47.com/phim/dragon-quest-dau-an-rong-thieng-2020/m7686.html,Dragon Quest: Dấu Ấn Rồng Thiêng (2020),"Dragon Quest: Dai no Daibouken | Dragon Quest: Dai's Great Adventure, Dragon Quest: Adventure of Dai","['hành động', 'phiêu lưu', 'kid']"
https://anime47.com/phim/tensei-shitara-slime-datta-ken-bd/m7267.html,TENSEI SHITARA SLIME DATTA KEN BD,Tensei shitara Slime Datta Ken Blu-ray | That Time I Got Reincarnated as a Slime Blu-ray,"['shounen', 'fantasy']"
https://anime47.com/phim/that-hinh-dai-toi-su-phan-no-cua-cac-vi-than/m7424.html,Thất Hình Đại Tội: Sự Phẫn Nộ Của Các Vị Thần,Nanatsu no Taizai: Kamigami no Gekirin | The Seven Deadly Sins: Wrath of the Gods,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/s-a-o-abridged-parody/m5674.html,S.A.O Abridged Parody,Sword Art Online - Abridged Parody,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/phong-tu-vat-ngu-tien-la/m8878.html,Phong Tư Vật Ngữ: Tiên La,The Shape of the Wind: Siam Era,['hoạt hình trung quốc']
https://anime47.com/phim/kyuukyoku-shinka-shita-full-dive-rpg-ga-genjitsu-yori-mo-kusoge-dattara/m7922.html,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,What If the Ultimately Evolved Full Dive RPG was a Crappier Game than Reality,"['hành động', 'hài hước', 'fantasy', 'game']"
https://anime47.com/phim/kuroko-no-basket-2/m3659.html,Kuroko No Basket 2,Kuroko No Basuke SS2,"['thể thao', 'học đường']"
https://anime47.com/phim/sword-art-online-extra-edition/m3790.html,Sword Art Online: Extra Edition,Sword Art Online: Extra Edition,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
https://anime47.com/phim/isekai-maou-to-shoukan-shoujo-no-dorei-majutsu/m6815.html,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Dị Thế Ma Vương,"['hài hước', 'ecchi', 'phép thuật', 'harem', 'fantasy', 'xuyên không - chuyển kiếp']"
